index,type,smiles
1364,CARBONYL,COc1ccc(CO[C@H]2[C@@H](C)[C@@H](CC=O)O[C@@H](/C(C)=C/I)[C@@H]2C)cc1OC
1365,CARBONYL,O=CCC/C=C\C=C\Br
1366,CARBONYL,COc1ccc(Cn2c(C=O)cc3ccccc32)cc1OC
1367,CARBONYL,Cc1ccc(S(=O)(=O)n2ccnc2C=O)cc1
1368,CARBONYL,C#C[C@@H]1O[C@@]2(CC[C@H](C)[C@@H](CC=O)O2)CC[C@@]1(CCCC)O[Si](C)(C)C(C)(C)C
1369,CARBONYL,O=Cc1cc2ccccc2nc1Cl
1370,YLIDE,CC(C(=O)OCc1ccc([N+](=O)[O-])cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
1371,CARBONYL,CCCCCCCCCCCCN1c2ccc(C=O)cc2Oc2cc(-c3cccs3)ccc21
1372,YLIDE,Cc1nc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc2c(F)cc(F)cc12
1373,CARBONYL,CN(Cc1ccc2ccccc2c1)c1ccccc1C=O
1374,CARBONYL,O=C[C@@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](O)COCc1ccccc1
1375,CARBONYL,Cc1cccc(C=O)c1C
1376,CARBONYL,O=Cc1ccc2c(c1)CCc1ccccc1N2CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
1377,CARBONYL,C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@H]2CCC(C)(O)C[C@@H]21
1378,YLIDE,CCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
1379,CARBONYL,O=Cc1cscc1Br
1380,CARBONYL,COc1ccccc1-c1cc2cc(C=O)cc(OC)c2o1
1381,CARBONYL,CC(C)(O)[C@@H]1CC[C@@](C)(C=O)O1
1382,CARBONYL,CN1CC[C@]23c4c5cccc4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
1383,CARBONYL,O=C[C@H]1CO[C@@H](n2cnc3c(Cl)ncnc32)[C@@H]1F
1384,CARBONYL,N#CCCCOc1ccc(OCCCC#N)c(C=O)c1
1385,CARBONYL,Cc1c(CCC(C)C)cccc1-c1ccc(OCc2ccccc2)c(C=O)n1
1386,CARBONYL,CC(C)(C)OC(=O)NC(C=O)Cc1ccc(-c2cc(Cl)cc(Cl)c2)cc1
1387,CARBONYL,CCOC1Cc2ccc(C=O)cc21
1388,CARBONYL,O=CC#Cc1ccccc1
1389,CARBONYL,O=CCC/C=C/C(=O)CCc1cccc(Cl)c1
1390,CARBONYL,C=CCC(C)(C(C)=O)C(=O)OCC
1391,CARBONYL,COC(C#Cc1ccc(C)cc1)C1(C(=O)c2ccccc2)CC1
1392,YLIDE,COc1ccc(-n2c3ccccc3c3cc(C=P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc32)cc1
1393,CARBONYL,COc1ccc(CC/C=C(\C)C=O)c(OC)c1OC
1394,YLIDE,COc1cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1I
1395,YLIDE,CS(=O)(=O)NC(=O)CCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
1396,CARBONYL,CC1(C)OB(c2ccc(C=O)cc2)OC1(C)C
1397,CARBONYL,Nc1ccc(C=O)cc1
1398,YLIDE,COc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
1399,CARBONYL,COc1ccc2c(c1)[C@]1(CC=O)CCN(CC3CC3)[C@H](C2)[C@@H]1C
1400,CARBONYL,CC(C)(C)c1cc(C=O)c(O)c(C(C)(C)C)c1
1401,CARBONYL,Cc1cc(F)cc2ccc(C=O)nc12
1402,CARBONYL,CCOC(=O)C(=O)c1cc(C)cc(C)c1
1403,CARBONYL,O=C1Nc2cc(Br)ccc2C1=O
1404,YLIDE,Clc1ccc(-c2ccccc2C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1405,CARBONYL,O=Cc1ccc(Br)cc1Cl
1406,CARBONYL,CC1(C)O[C@@H](C=O)[C@H](CCCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O1
1407,CARBONYL,CC[C@@H](C)C=O
1408,CARBONYL,CC(=O)CCc1cc(C)ccc1O[Si](C)(C)C(C)(C)C
1409,CARBONYL,CCC(C=O)CC
1410,YLIDE,C#CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
1411,CARBONYL,O=C(CN1C(=O)c2ccccc2C1=O)c1ncc(Br)cc1Cl
1412,CARBONYL,O=C1OC(=O)c2c(F)cccc21
1413,CARBONYL,CC1(C)COC2(C=C2CCCC/C=C/C=O)OC1
1414,CARBONYL,CC(C)(C)[Si](C)(C)C#CCCCC=O
1415,CARBONYL,CO[C@H]([C@@H](C)C=O)[C@@H](C)O[Si](C)(C)C(C)(C)C
1416,CARBONYL,CC(C)OC(=O)N1CCC(n2ncc(C=O)c2C#N)CC1
1417,CARBONYL,O=C[C@@H](OCc1ccccc1)[C@H](OCc1ccccc1)[C@H]1COC(=O)N1Cc1ccccc1
1418,CARBONYL,O=Cc1ccc(N(c2ccc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)cc2)cc1
1419,CARBONYL,CC(C)(C)[Si](C)(C)O[C@@H](CC=O)c1ccc(Br)cc1
1420,CARBONYL,O=C(Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccccc1
1421,CARBONYL,O=C(O)CCCC(=O)c1ccc(Br)cc1
1422,CARBONYL,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1CCC2=O
1423,CARBONYL,Cc1c(Cl)ccnc1C(=O)C1CC1
1424,CARBONYL,C#C[C@@H](CC=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
1425,CARBONYL,O=CC1Cc2c(Br)ccc(Cl)c2O1
1426,CARBONYL,COc1ccc(C(=O)C(C)(F)F)cc1
1427,YLIDE,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C
1428,CARBONYL,O=C(c1ncc(CCCCCCC(F)(F)F)s1)C(F)(F)F
1429,CARBONYL,COc1ccc(C=O)c(Cl)c1
1430,CARBONYL,CC1(C)OCC([C@@H](O)C2OC(C)(C)OC2C=O)O1
1431,CARBONYL,CC(C)(C)OC(=O)N1CCC[C@H]1c1nc(-c2ccc(Br)cc2)c(C=O)n1COCC[Si](C)(C)C
1432,YLIDE,COc1ccc(C(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(OCc2ccccc2)c1
1433,CARBONYL,CC(=O)OC[C@@H]1[C@H](C=O)N1C(=O)OC(C)(C)C
1434,CARBONYL,O=C1CCc2cccc(NC(=O)OCc3ccccc3)c2C1
1435,CARBONYL,CC(C)(C)[Si](C)(C)Oc1cc(C=O)ccc1OCC(F)(F)F
1436,CARBONYL,CCc1cc(C=O)ccc1OC
1437,CARBONYL,O=Cc1ccc(OCC(F)(F)F)c(OC(c2ccccc2)(c2ccccc2)c2ccccc2)c1
1438,CARBONYL,C=C(C)[C@@H]1CCC(=O)C[C@H]1c1c(O[Si](C)(C)C(C)(C)C)cc(C23CC4CC(CC(C4)C2)C3)cc1O[Si](C)(C)C(C)(C)C
1439,CARBONYL,COc1ccc(C(=O)CCCC(=O)O)cc1
1440,CARBONYL,CC(C)(C)[Si](C)(C)OCCC(=O)c1ccccc1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
1441,CARBONYL,CC(=O)OCc1ccc(C=O)o1
1442,YLIDE,C[C@H](CC=CCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
1443,CARBONYL,C=C/C=C/CCCn1cc(-c2ccoc2)c2cc(C=O)ccc21
1444,CARBONYL,Cc1ccc2nc(Cl)c(C=O)cc2c1
1445,CARBONYL,COc1cc(C)cc(OC)c1CCC(C)=O
1446,CARBONYL,O=CC[C@H](C1=CCC=C1)c1ccccc1
1447,YLIDE,CCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
1448,YLIDE,C(c1nc2c3ncccc3ccn2n1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
1449,CARBONYL,CCOC(=O)c1csc(C=O)n1
1450,CARBONYL,O=CC1(COCc2ccccc2)CC1
1451,CARBONYL,CCO[C@@H]1C=C[C@@H](OC(=O)c2ccccc2)[C@@H](C=O)O1
1452,CARBONYL,COc1cc(-c2ccccc2)ccc1C(C)=O
1453,CARBONYL,O=C[C@@]12CCC3(C[C@@H]1CCOc1cc(Br)ccc12)OCCO3
1454,CARBONYL,CCC(=O)CCc1ccc2c(c1)OCO2
1455,CARBONYL,CC1(CCC=O)C(=O)CCC1=O
1456,CARBONYL,CC(=O)C=O
1457,CARBONYL,COc1ccc(CO[C@H](C)C[C@H](O)CC=O)cc1
1458,CARBONYL,O=CCCCC(=O)OCc1ccccc1
1459,CARBONYL,Cc1cccc(Nc2nc(-c3ccncc3)c(C=O)s2)c1
1460,YLIDE,COc1ccc2c(c1)C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2
1461,CARBONYL,COc1c(Cl)ccnc1C(=O)C1CC1
1462,CARBONYL,COCOc1cc(C=O)ccc1OC
1463,CARBONYL,O=Cc1ccccc1-c1cc2ccccc2s1
1464,CARBONYL,CCOC(=O)/C=C(/C)CC/C(C)=C(\C)CCC(C)=O
1465,CARBONYL,CC(C)(C)OC(=O)N1[C@@H](COCCCCCCCCCCCCCCC[C@@]23CC[C@@H](O)[C@@H](O2)[C@@H](CCCCC=O)O3)COC1(C)C
1466,CARBONYL,O=C1COCc2ccccc21
1467,CARBONYL,C=CC[C@H]1O[C@H]2C=C[C@H]3O[C@H]4[C@H](OCc5ccc6ccccc6c5)[C@H]5OCC=CC[C@@H]5O[C@@H]4C[C@@H]3O[C@@H]2C/C=C\[C@@H]1O[C@@H]1C[C@@H](OCc2ccc3ccccc3c2)[C@]2(C)O[C@@H]3C[C@H](C)C[C@@H]4O[C@@H]5[C@@H](C)[C@H](OCc6ccc7ccccc7c6)[C@@H]6O[C@]7(C[C@H](OCc8ccc9ccccc9c8)CO7)[C@@H](C)[C@H](C)[C@H]6O[C@H]5C[C@H]4O[C@H]3C[C@H]2O[C@H]1CCC=O
1468,YLIDE,O=C(c1ccccc1)c1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1469,CARBONYL,CO[C@H](/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)C=O)CC[C@@H]12)[C@@]12C[C@@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C2
1470,CARBONYL,CCCCCCCCCCCCCCCC=O
1471,CARBONYL,CC(/C=C/C=O)=C\[C@@H]1O[C@H](C)OC[C@H]1O[Si](C)(C)C(C)(C)C
1472,CARBONYL,COc1ccc2c(c1)C(=O)C(=O)N2C(=O)Nc1ccccc1
1473,CARBONYL,CC1(C)OC[C@H](CC=O)O1
1474,CARBONYL,CC#C[C@@H]1CC(=O)C[C@H](CCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O1
1475,YLIDE,C(c1c2ccccc2cc2ccccc12)=P(c1ccccc1)(c1ccccc1)c1ccccc1
1476,CARBONYL,O=C(c1ccccc1)c1ccc(F)cc1
1477,CARBONYL,Cc1ccc(S(=O)(=O)N2CCC(=O)CC23CCCC3=O)cc1
1478,CARBONYL,N#Cc1ccccc1/C=C/C=O
1479,CARBONYL,CC1(C)O[C@@H](CC=O)C[C@H](/C=C/c2ccccc2)O1
1480,CARBONYL,COc1cc2nc(C=O)ccc2c(OC)c1OC
1481,CARBONYL,CCC(=O)CC
1482,CARBONYL,CC(=O)CCc1cc(C(C)C)ccc1O[Si](C)(C)C(C)(C)C
1483,CARBONYL,COc1cc(C)c(C=O)c(C)c1C
1484,CARBONYL,CC[Si](CC)(CC)O[C@@H](C=O)C/C=C\CCC(=O)OC
1485,CARBONYL,CC1(C)OC[C@@H](C=O)N1C(=O)OCc1ccccc1
1486,CARBONYL,CON1C(=O)CC[C@@H](C=O)[C@H]1CCCBr
1487,CARBONYL,COC(=O)[C@H](CCSC)NC1=C(Cl)C(=O)CC1=O
1488,CARBONYL,O=Cc1ccn(Cc2ccc(Br)cc2)n1
1489,CARBONYL,O=CCCC/C=C/C(=O)CCC1CC1
1490,CARBONYL,O=Cc1cc2c(cc1/C=C/[N+](=O)[O-])OCO2
1491,YLIDE,CCc1ccc(C)n2nc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)nc12
1492,CARBONYL,CC(C)(C)OC(=O)N1CCN(c2ccc(C=O)cc2)CC1
1493,CARBONYL,CCCC(=O)C(CC)Oc1ccc(F)cc1
1494,CARBONYL,Cc1c(Nc2ccc(C#N)cc2Cl)nc2c(C=O)cnn2c1NC1CC1
1495,YLIDE,Cn1cc(-c2ccccc2)nc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
1496,CARBONYL,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2-c2ccc(Cl)cc2)cc1
1497,CARBONYL,Cc1ccc([C@H](C)CCC=O)cc1
1498,CARBONYL,CCCCCc1ccc(C=O)cc1
1499,YLIDE,O=[N+]([O-])c1cccc(F)c1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
1500,CARBONYL,O=Cc1ccc2ccccc2c1Br
1501,CARBONYL,COc1ccc(C=O)cc1OP(=O)(OCc1ccccc1)OCc1ccccc1
1502,CARBONYL,O=Cc1cc(Br)c2c(c1)CCN2CCCOC(=O)C(F)(F)F
1503,CARBONYL,CC(=O)OC[C@@H](O)[C@H](OC(C)=O)[C@H](CC=O)NS(=O)(=O)c1ccc(C)cc1
1504,CARBONYL,O=Cc1ccc(N2CCC(F)(F)C2)c(F)c1F
1505,CARBONYL,CC(C)(C)C#Cc1ccccc1CCC(=O)C1CC1
1506,CARBONYL,C#CCCC=O
1507,CARBONYL,COc1cccc(C#Cc2ccccc2C=O)c1
1508,CARBONYL,CN(C)/N=C/C=O
1509,CARBONYL,CC/C=C\C/C=C\C[C@@H]1O[C@H]1C=O
1510,CARBONYL,O=C1CCC(O)(C(F)(F)F)CC1
1511,CARBONYL,CCN1/C(=C\C=O)C(C)(C)c2ccccc21
1512,CARBONYL,CCC(=O)C(C)Oc1ccc(F)cc1
1513,CARBONYL,O=C[C@H]1O[C@@H]1[C@H]1O[C@@H](c2ccccc2)OC[C@@H]1O
1514,CARBONYL,CCCCC[C@@H](/C=C/C1C(OC2CCCCO2)CC(O)C1CC=O)OC1CCCCO1
1515,CARBONYL,CC(C)C(=O)C1=CC2C(=O)CC1(C)CC2(C)C
1516,CARBONYL,C/C(=C\[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)C=O)[C@H](CO[Si](C)(C)C(C)(C)C)NC(=O)OC(C)(C)C
1517,CARBONYL,CCn1c2ccccc2c2cc(C=O)ccc21
1518,CARBONYL,C=CCn1c(-c2cc3c(cc2C=O)OCO3)cc2cc(OC)c(OC)cc2c1=O
1519,CARBONYL,CC[Si](CC)(CC)OC1CCC[C@]2(C)[C@@H]([C@H](C)C=O)CC[C@@H]12
1520,YLIDE,CC(C)(C)C=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
1521,CARBONYL,COc1cc2ccc(Br)cc2cc1C=O
1522,YLIDE,C(CCc1ccoc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
1523,CARBONYL,C=CCc1c(/C=C/C=O)ccc(OC)c1OC
1524,CARBONYL,CCCCC1(CCCC)c2ccccc2-c2ccc(C=O)cc21
1525,CARBONYL,COC(=O)c1cc(C=O)c[nH]1
1526,CARBONYL,COc1cccc(C(=O)c2cc(Cl)ccc2-n2cccc2C=O)c1OC
1527,CARBONYL,CC1(C)O[C@H]([C@@H](O)CO[Si](C)(C)C(C)(C)C)[C@H](C=O)O1
1528,PHOSPHINE,c1ccc(P2C3CCCCC2CC3)cc1
1529,CARBONYL,CC1(C)O[C@H]2O[C@@H](C=O)[C@@H](OCc3ccccc3)[C@H]2O1
1530,CARBONYL,Cc1cccc(C)c1C=O
1531,CARBONYL,O=Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1
1532,CARBONYL,CCCCCCCC[C@@H](C=O)[C@@H](c1ccc(C)cc1)[C@@H](C)[N+](=O)[O-]
1533,CARBONYL,Cc1[nH]c2ccccc2c1C1c2cc([N+](=O)[O-])ccc2OC2(CC=O)CCCCC12
1534,CARBONYL,CC(=O)c1ccccc1N
1535,YLIDE,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)CCc1ccc(F)cc1
1536,CARBONYL,CN1CC[C@@]2(CC=O)c3ccccc3N(C(=O)OC(C)(C)C)[C@@H]12
1537,CARBONYL,COc1ccc(C(=O)C(C)C)cc1
1538,CARBONYL,C=CCCCC(=O)c1ccccc1Br
1539,CARBONYL,C=C[C@H]1O[C@H]2[C@H](OCc3ccc4ccccc4c3)[C@H]3O[C@@H](/C=C/[C@@H](COCc4ccc5ccccc5c4)OCc4ccc5ccccc5c4)C=CC[C@@H]3O[C@@H]2C[C@@H]1O[C@@H]1CC[C@@H]2O[C@H](c3ccc(OC)cc3)OC[C@H]2O[C@H]1C=O
1540,CARBONYL,C=C[C@@H]1[C@H](CC)[C@H]2OC[C@@H](c3ccccc3)N2C(=O)[C@]1(Cc1c(C=O)n(S(=O)(=O)c2ccccc2)c2ccccc12)C(=O)OC(C)(C)C
1541,CARBONYL,O=Cc1ccc2no[n+]([O-])c2c1
1542,CARBONYL,O=C(c1cc(Cl)c(F)c(Cl)c1F)C(F)(F)F
1543,YLIDE,Cc1cccnc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
1544,CARBONYL,CC(C)(C)OC(=O)N1C(=O)C(=O)c2cc(OC(F)(F)F)ccc21
1545,CARBONYL,O=Cc1ccc(C=O)cc1
1546,CARBONYL,CC(=O)c1cccnc1
1547,CARBONYL,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1CO[Si](C)(C)C(C)(C)C
1548,YLIDE,COc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1Br
1549,CARBONYL,COc1ccc(COCC(=O)Cc2ccc(O[Si](C)(C)C(C)(C)C)cc2)cc1
1550,CARBONYL,O=Cc1cc([N+](=O)[O-])ccc1I
1551,CARBONYL,C[C@@H]([C@@H](OCc1ccccc1)[C@@H](C)[C@@H](CC=O)OCc1ccccc1)[C@H](OCc1ccccc1)[C@H](C)[C@H]1O[C@H]([C@H](C)CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)CC[C@@H]1C
1552,CARBONYL,COC(=O)C1=C(C=O)C=CC(C)=C2C=C(C(C)C)C=CC(C)=C21
1553,CARBONYL,COc1ccc(-n2ccc(C=O)c2-c2ccccc2)cc1
1554,YLIDE,CC(C)=CCCC(C)=CC=CC(C)=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
1555,CARBONYL,O=Cc1csc(-c2ccccc2)n1
1556,CARBONYL,O=CCCc1ccc(Br)cc1
1557,CARBONYL,COc1ccc2cc(C=O)[nH]c2c1
1558,CARBONYL,O=Cc1ccc(-n2cncn2)cc1Cl
1559,CARBONYL,O=Cc1cc2c(o1)C(=O)c1ccccc1C2=O
1560,CARBONYL,CC(C)(O)[C@@H]1CC[C@@](C)(CCC(=O)CCCO[Si](C)(C)C(C)(C)C)/C1=C/Br
1561,CARBONYL,O=Cc1ccc(Cl)o1
1562,CARBONYL,CC1(C)O[C@H]2O[C@H](C=O)[C@H](OCc3ccccc3)[C@H]2O1
1563,CARBONYL,CC(C)(C)[Si](C)(C)O[C@@H](C=O)c1cccs1
1564,CARBONYL,O=C[C@H](O)[C@@H](O)[C@H](O)CO
1565,CARBONYL,CCOC1Cc2cc(C=O)ccc21
1566,CARBONYL,O=Cc1cc(F)c(F)cc1F
1567,CARBONYL,O=Cc1ccc(O)c(OCc2ccccc2)c1
1568,CARBONYL,C/C=C/C=C/C=C/C=O
1569,CARBONYL,O=Cc1ccc(F)cc1C[C@@H]1[C@H](C(=O)O)[C@H]2CC[C@@H]1O2
1570,CARBONYL,O=C1C(=O)N(Cc2ccccc2)c2cccc(Cl)c21
1571,CARBONYL,C=C(CCC=O)COC
1572,CARBONYL,CN(C)c1ccc(Br)c(C=O)c1
1573,CARBONYL,CCOC(=O)/C(C)=C/C=C/C=C/[C@@](C)(O[Si](CC)(CC)CC)[C@H](C=O)O[Si](CC)(CC)CC
1574,CARBONYL,COc1ccc(I)c(C(C)=O)c1
1575,CARBONYL,O=Cc1cc2cscc2s1
1576,CARBONYL,O=Cc1c(Nc2ccccc2)oc2cc(F)ccc2c1=O
1577,CARBONYL,CCC(C)C=O
1578,YLIDE,CC1(C)OC(c2ccc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)OC1(C)C
1579,CARBONYL,CC(C)(CC[C@@H](C=O)N(Cc1ccccc1)Cc1ccccc1)O[Si](C)(C)C
1580,CARBONYL,O=CCCc1ccccc1Br
1581,CARBONYL,CCN1c2ccccc2Sc2cc(C=O)ccc21
1582,CARBONYL,O=C/C=C/c1ccc(F)cc1
1583,YLIDE,CCCCCCOc1ccc2c(c1)C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cc(Br)ccc1-2
1584,CARBONYL,Cn1cc(-c2ccsc2)nc1C=O
1585,CARBONYL,COc1cccc2nc(C=O)ccc12
1586,CARBONYL,O=Cc1ccccc1C#Cc1ccc(F)cc1
1587,CARBONYL,O=Cc1nc(-c2cccc(Cl)c2)cs1
1588,YLIDE,Cc1ccc(N2C(=O)CC(=P(c3ccccc3)(c3ccccc3)c3ccccc3)C2=O)cc1
1589,CARBONYL,CC1(C)O[C@@H]([C@H]2O[C@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)C[C@@H]3OC(C)(C)O[C@H]23)[C@H](C=O)O1
1590,YLIDE,CCCCCCOc1ccc(-n2c3ccccc3c3cc(C=P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc32)cc1
1591,CARBONYL,COc1ccc(C(=O)C=O)cc1
1592,CARBONYL,C=C[C@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)C(=O)COCc1ccccc1
1593,CARBONYL,CCCCCC(=O)CCc1ccccc1
1594,CARBONYL,C=C[C@@H](C)[C@@H](CC(C)=O)OCOCc1ccc2ccccc2c1
1595,CARBONYL,CC(C)N(Cc1cccc(C=O)c1)C(C)C
1596,CARBONYL,CC(=O)C#Cc1ccccc1
1597,CARBONYL,O=C(c1cc(Cl)cc(Cl)c1)C(F)(F)F
1598,CARBONYL,CC[C@H](C)[C@@H](C=O)N(Cc1ccccc1)Cc1ccccc1
1599,CARBONYL,O=C1CC(c2ccc(Cl)cc2)C1
1600,CARBONYL,CC(C)c1cccc(C(C)CC=O)c1
1601,CARBONYL,COc1ccc(CC=O)cc1
1602,CARBONYL,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc(N)c(N)cc2o1
1603,CARBONYL,CC(C)c1ccc2c(C=O)c[nH]c2c1
1604,CARBONYL,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC5CCCCO5)CC[C@]4(C)[C@H]3CC[C@]12C
1605,YLIDE,C(c1ccc2ccccc2c1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
1606,CARBONYL,CC(C)Cc1ccc(/C=C/c2ccc(C=O)cc2)cc1
1607,CARBONYL,COC[C@@H](O)[C@@H](OC)[C@H](C=O)OC
1608,YLIDE,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)CC[C@H]12)c1csc(N)n1
1609,CARBONYL,O=Cc1ccc(-c2ccc3c(c2)COC3=O)s1
1610,CARBONYL,CC(C)(C)OC(=O)CCCCC=O
1611,CARBONYL,COc1ccc(/C=C/[C@@](C)(C=O)CCC=C(C)C)cc1
1612,CARBONYL,Cc1cc(OCc2ccccc2)ccc1C=O
1613,CARBONYL,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(\C)C=O)C(C)(C)CC(O)C1
1614,CARBONYL,COc1cccc2c1-c1nc(C=O)cn1C2
1615,CARBONYL,O=C1C=CC2(C=C1)C(c1ccccc1)=C(c1ccccc1)C(c1ccccc1)=C2c1ccccc1
1616,CARBONYL,O=C(c1ccccc1)c1cccc(Cl)c1
1617,YLIDE,CC(C)(C)OC(=O)Nc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1618,CARBONYL,CCCCC[C@H](CCCCCCCCCC[C@@H]1OC(C)(C)O[C@@H]1C=O)OC(C)=O
1619,CARBONYL,CC(C)(C)[Si](C)(C)O[C@@H](CC=O)c1ccccc1[N+](=O)[O-]
1620,CARBONYL,Cc1ccc(C(=O)c2nccnc2Cl)cc1
1621,CARBONYL,COc1ccc(C=O)c(Cl)c1Cl
1622,CARBONYL,CCC(C)[C@@H](C=O)NC(=O)OC(C)(C)C
1623,CARBONYL,COc1ccc(CO[C@H](C)C[C@@H]2O[C@@H]2C=O)cc1
1624,CARBONYL,CC(C)(C)OC(=O)N1[C@H](C=O)COC1(C)C
1625,CARBONYL,O=Cc1ccccc1C1OCCO1
1626,CARBONYL,COc1ccc2nc(Cl)c(C=O)cc2c1
1627,CARBONYL,CC(C)CCC[C@H](C)CC(=O)C1CCCC1
1628,CARBONYL,CC(=O)OCCN(CCOC(C)=O)c1ccc(C=O)cc1
1629,YLIDE,C1=C(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2C1(c1ccccc1)c1ccccc1
1630,CARBONYL,CCOC(=O)[C@@H]1[C@H]2C[C@H](C[C@@H]2C=O)[C@@]1(NC(=O)OCc1ccccc1)C(=O)OCC
1631,CARBONYL,N#CCCCCCC=O
1632,CARBONYL,CC1(C)O[C@H](CCc2ccc(OCc3ccccc3)cc2)C[C@@H](C=O)O1
1633,CARBONYL,COc1cc(C=O)cc2cc(-c3cc(O[Si](C)(C)C(C)(C)C)cc(O[Si](C)(C)C(C)(C)C)c3)oc12
1634,CARBONYL,O=Cc1ccc(O)c2oc3cnccc3c12
1635,CARBONYL,O=Cc1scc2c1OCCO2
1636,CARBONYL,COc1cc2cc(C(=O)CC/C=C(\C)CCC=C(C)C)[nH]c2cc1OC
1637,CARBONYL,O=Cc1cccc(-c2ccccc2)c1
1638,CARBONYL,CC1(COc2cc(F)c(C(=O)OC(C)(C)C)cc2C2CC2)CCC(=O)CC1
1639,CARBONYL,CC(C)(C)[S@@](=O)N[C@](C)(c1nc(Br)ccc1F)[C@@H](F)C=O
1640,YLIDE,Cc1cc(S(C)(=O)=O)ccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
1641,CARBONYL,O=C1CC[C@@H]2CN(c3cccc(C(F)(F)F)n3)C[C@H]12
1642,CARBONYL,O=C[C@H]1O[C@@H]1C#Cc1ccccc1
1643,CARBONYL,O=Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1
1644,CARBONYL,CC[Si](CC)(CC)O[C@@]1(C)C[C@H](C=O)O[C@]2(C[C@@H](OC(C)=O)C[C@H](CC(=O)OC(C)(C)C)O2)C1
1645,CARBONYL,COc1nc(Br)ccc1C=O
1646,CARBONYL,O=C(C(=O)c1ccccn1)c1ccccn1
1647,CARBONYL,O=Cc1cccc(Br)c1O
1648,CARBONYL,COc1cc(C=O)cc(Br)c1O
